epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,experiment
115,1858.27,0.63407,0.36693,1.07166,0.99416,0.9946,0.99083,0.79196,0.80643,0.26866,1.29337,0.000130238,0.000130238,0.000130238,Baseline+DecoupledHead
116,1874.48,0.63667,0.36431,1.06933,0.99379,0.99495,0.99086,0.7884,0.80081,0.26802,1.29125,0.000126766,0.000126766,0.000126766,Baseline+DecoupledHead
117,1890.95,0.63426,0.36448,1.0706,0.99231,0.99415,0.99096,0.79318,0.79041,0.26442,1.28834,0.000123294,0.000123294,0.000123294,Baseline+DecoupledHead
118,1906.89,0.6278,0.35838,1.0658,0.99301,0.99499,0.99095,0.79004,0.80067,0.2651,1.29649,0.000119823,0.000119823,0.000119823,Baseline+DecoupledHead
119,1923.44,0.62433,0.35958,1.06835,0.99362,0.99465,0.9909,0.79148,0.79306,0.26582,1.29088,0.000116351,0.000116351,0.000116351,Baseline+DecoupledHead
120,1939.96,0.62654,0.35978,1.06765,0.99274,0.99387,0.99086,0.79445,0.79842,0.26761,1.29491,0.00011288,0.00011288,0.00011288,Baseline+DecoupledHead
121,1956.68,0.626,0.35901,1.06386,0.99343,0.99351,0.9908,0.79529,0.79191,0.26501,1.29473,0.000109408,0.000109408,0.000109408,Baseline+DecoupledHead
122,1973.3,0.62625,0.3596,1.06785,0.99332,0.99516,0.99084,0.78983,0.80472,0.26855,1.3019,0.000105936,0.000105936,0.000105936,Baseline+DecoupledHead
123,1990.08,0.62329,0.35579,1.06323,0.99371,0.99417,0.99092,0.79477,0.79521,0.26521,1.29752,0.000102465,0.000102465,0.000102465,Baseline+DecoupledHead
124,2007,0.61657,0.3532,1.05632,0.99303,0.99358,0.99109,0.79139,0.795,0.26535,1.29365,9.89932e-05,9.89932e-05,9.89932e-05,Baseline+DecoupledHead
125,2023.29,0.62393,0.35792,1.06855,0.99255,0.99324,0.99095,0.79266,0.7947,0.26835,1.28914,9.55216e-05,9.55216e-05,9.55216e-05,Baseline+DecoupledHead
126,2039.66,0.62059,0.35411,1.06386,0.99199,0.99319,0.99089,0.78907,0.80092,0.27022,1.29388,9.205e-05,9.205e-05,9.205e-05,Baseline+DecoupledHead
127,2056.22,0.61864,0.34949,1.05741,0.99207,0.99396,0.99038,0.78995,0.79658,0.26762,1.29377,8.85784e-05,8.85784e-05,8.85784e-05,Baseline+DecoupledHead
128,2072.94,0.61408,0.35138,1.05488,0.99272,0.99359,0.9904,0.78987,0.80308,0.2671,1.30023,8.51068e-05,8.51068e-05,8.51068e-05,Baseline+DecoupledHead
129,2089.48,0.60999,0.34424,1.05809,0.9914,0.99359,0.9902,0.79358,0.79688,0.26761,1.30222,8.16352e-05,8.16352e-05,8.16352e-05,Baseline+DecoupledHead
130,2106.05,0.61297,0.35039,1.06037,0.99184,0.99359,0.99029,0.79086,0.80048,0.26725,1.30107,7.81636e-05,7.81636e-05,7.81636e-05,Baseline+DecoupledHead
131,2122.52,0.60971,0.35191,1.05651,0.99224,0.99438,0.99095,0.79065,0.79932,0.26857,1.30271,7.4692e-05,7.4692e-05,7.4692e-05,Baseline+DecoupledHead
132,2139.11,0.61095,0.35003,1.05923,0.99249,0.99416,0.99087,0.79222,0.79953,0.26768,1.30627,7.12204e-05,7.12204e-05,7.12204e-05,Baseline+DecoupledHead
133,2155.54,0.60496,0.34612,1.05317,0.99164,0.99317,0.98984,0.79311,0.79515,0.26895,1.30877,6.77488e-05,6.77488e-05,6.77488e-05,Baseline+DecoupledHead
134,2172.12,0.60782,0.34847,1.05715,0.99332,0.99517,0.99113,0.79261,0.79773,0.26743,1.30183,6.42772e-05,6.42772e-05,6.42772e-05,Baseline+DecoupledHead
135,2188.49,0.61047,0.35325,1.05342,0.9938,0.99486,0.99102,0.79266,0.79481,0.2659,1.30076,6.08056e-05,6.08056e-05,6.08056e-05,Baseline+DecoupledHead
136,2205.08,0.60699,0.34833,1.05259,0.99344,0.99389,0.99021,0.79144,0.7916,0.2646,1.30404,5.7334e-05,5.7334e-05,5.7334e-05,Baseline+DecoupledHead
137,2220.97,0.60372,0.34272,1.05359,0.99304,0.99411,0.99085,0.79241,0.79398,0.26722,1.30597,5.38624e-05,5.38624e-05,5.38624e-05,Baseline+DecoupledHead
138,2237.23,0.60379,0.34462,1.05027,0.99278,0.99406,0.99094,0.7919,0.79604,0.26632,1.30513,5.03908e-05,5.03908e-05,5.03908e-05,Baseline+DecoupledHead
139,2253.87,0.60514,0.34861,1.05356,0.99259,0.99419,0.99086,0.79204,0.796,0.26612,1.308,4.69192e-05,4.69192e-05,4.69192e-05,Baseline+DecoupledHead
140,2268.78,0.59882,0.34201,1.04768,0.9927,0.99427,0.99093,0.7914,0.79795,0.26549,1.30748,4.34476e-05,4.34476e-05,4.34476e-05,Baseline+DecoupledHead
141,2282.68,0.50495,0.26349,1.0029,0.99156,0.99287,0.99079,0.79106,0.79351,0.26923,1.32147,3.9976e-05,3.9976e-05,3.9976e-05,Baseline+DecoupledHead
142,2297.79,0.49582,0.25724,0.99523,0.99169,0.99322,0.99084,0.79082,0.79534,0.26882,1.31978,3.65044e-05,3.65044e-05,3.65044e-05,Baseline+DecoupledHead
143,2314.04,0.49274,0.25929,0.99725,0.99182,0.99324,0.99078,0.78962,0.79791,0.27007,1.3195,3.30328e-05,3.30328e-05,3.30328e-05,Baseline+DecoupledHead
144,2330.57,0.48445,0.25211,0.98757,0.99225,0.99333,0.99077,0.78922,0.79961,0.26766,1.31952,2.95612e-05,2.95612e-05,2.95612e-05,Baseline+DecoupledHead
145,2346.58,0.4839,0.25383,0.98849,0.99195,0.99336,0.99074,0.78862,0.80024,0.26816,1.32281,2.60896e-05,2.60896e-05,2.60896e-05,Baseline+DecoupledHead
146,2363.14,0.47962,0.25039,0.98869,0.992,0.99335,0.9908,0.78877,0.79955,0.26936,1.32474,2.2618e-05,2.2618e-05,2.2618e-05,Baseline+DecoupledHead
147,2379.29,0.48105,0.25181,0.98663,0.99211,0.99323,0.99083,0.78805,0.80067,0.26809,1.32367,1.91464e-05,1.91464e-05,1.91464e-05,Baseline+DecoupledHead
148,2395.68,0.48381,0.25414,0.99329,0.99253,0.9933,0.99087,0.78943,0.80058,0.26784,1.32456,1.56748e-05,1.56748e-05,1.56748e-05,Baseline+DecoupledHead
149,2411,0.48222,0.25416,0.99038,0.99275,0.99391,0.99089,0.7893,0.8006,0.26819,1.32388,1.22032e-05,1.22032e-05,1.22032e-05,Baseline+DecoupledHead
150,2427.4,0.47814,0.24955,0.98516,0.99273,0.99378,0.99094,0.78931,0.80002,0.26795,1.32384,8.7316e-06,8.7316e-06,8.7316e-06,Baseline+DecoupledHead
1,28.36,2.47865,3.9112,3.54531,0.02513,0.96999,0.27379,0.10155,1.83001,3.3932,3.17557,0.000174406,0.000174406,0.000174406,Baseline+CBAM+BiFPN
2,44.7803,1.54701,2.08383,2.32384,0.54294,0.67815,0.64957,0.43859,1.113,1.67683,1.91888,0.000347431,0.000347431,0.000347431,Baseline+CBAM+BiFPN
3,58.9882,1.33416,1.68916,1.95891,0.74931,0.83968,0.84197,0.58883,1.07696,1.33237,1.78306,0.000518141,0.000518141,0.000518141,Baseline+CBAM+BiFPN
4,73.794,1.2567,1.47395,1.82546,0.83985,0.84677,0.92263,0.64809,1.03046,1.18973,1.67711,0.000515585,0.000515585,0.000515585,Baseline+CBAM+BiFPN
5,89.1874,1.19915,1.29262,1.74023,0.93008,0.90105,0.96252,0.69818,1.00197,0.95479,1.56251,0.000512114,0.000512114,0.000512114,Baseline+CBAM+BiFPN
6,105.212,1.15565,1.2068,1.68081,0.92191,0.89827,0.96806,0.716,0.94008,0.93799,1.48824,0.000508642,0.000508642,0.000508642,Baseline+CBAM+BiFPN
7,121.625,1.13435,1.13922,1.64662,0.9551,0.95072,0.9828,0.72826,0.93432,0.78724,1.49378,0.00050517,0.00050517,0.00050517,Baseline+CBAM+BiFPN
8,138.059,1.12385,1.1107,1.63787,0.88137,0.92977,0.96492,0.70522,0.99342,0.90429,1.53832,0.000501699,0.000501699,0.000501699,Baseline+CBAM+BiFPN
9,154.405,1.09398,1.04184,1.59749,0.95716,0.9493,0.98274,0.73847,0.88274,0.73645,1.47854,0.000498227,0.000498227,0.000498227,Baseline+CBAM+BiFPN
10,169.475,1.08353,0.98775,1.58656,0.94845,0.94564,0.97948,0.73641,0.9076,0.72666,1.44555,0.000494756,0.000494756,0.000494756,Baseline+CBAM+BiFPN
11,186.081,1.05957,0.96167,1.56558,0.95247,0.96409,0.98153,0.74748,0.88655,0.68205,1.4467,0.000491284,0.000491284,0.000491284,Baseline+CBAM+BiFPN
12,202.555,1.06916,0.92018,1.56448,0.96304,0.96435,0.98408,0.71784,0.96393,0.69648,1.51497,0.000487812,0.000487812,0.000487812,Baseline+CBAM+BiFPN
13,218.974,1.05494,0.88266,1.55076,0.97337,0.97116,0.98376,0.73687,0.88244,0.61453,1.49813,0.000484341,0.000484341,0.000484341,Baseline+CBAM+BiFPN
14,235.539,1.0442,0.85996,1.53451,0.97584,0.96259,0.98839,0.74283,0.92557,0.61906,1.43195,0.000480869,0.000480869,0.000480869,Baseline+CBAM+BiFPN
15,251.728,1.03434,0.83623,1.52617,0.9397,0.95154,0.97966,0.74608,0.85958,0.6206,1.42972,0.000477398,0.000477398,0.000477398,Baseline+CBAM+BiFPN
16,267.978,1.02356,0.80979,1.5137,0.97714,0.96307,0.9881,0.75287,0.86692,0.56362,1.42771,0.000473926,0.000473926,0.000473926,Baseline+CBAM+BiFPN
17,284.402,1.00913,0.77576,1.50842,0.96049,0.97811,0.98972,0.75612,0.87278,0.55673,1.40584,0.000470454,0.000470454,0.000470454,Baseline+CBAM+BiFPN
18,297.093,1.0147,0.765,1.5042,0.95881,0.96876,0.98428,0.72738,0.8899,0.55086,1.51101,0.000466983,0.000466983,0.000466983,Baseline+CBAM+BiFPN
19,312.713,1.01132,0.74963,1.49496,0.96009,0.95493,0.98383,0.75102,0.84606,0.53118,1.42463,0.000463511,0.000463511,0.000463511,Baseline+CBAM+BiFPN
20,329.176,1.00099,0.74918,1.48633,0.96975,0.97597,0.98625,0.76651,0.8214,0.48957,1.40585,0.00046004,0.00046004,0.00046004,Baseline+CBAM+BiFPN
21,344.866,0.99164,0.72077,1.48776,0.96141,0.96773,0.98604,0.74384,0.8808,0.52547,1.45653,0.000456568,0.000456568,0.000456568,Baseline+CBAM+BiFPN
22,361.214,0.9925,0.73181,1.48716,0.9833,0.98333,0.99069,0.75891,0.84419,0.47127,1.40476,0.000453096,0.000453096,0.000453096,Baseline+CBAM+BiFPN
23,377.713,0.98842,0.70966,1.47369,0.96726,0.96429,0.98772,0.74836,0.90712,0.50903,1.408,0.000449625,0.000449625,0.000449625,Baseline+CBAM+BiFPN
24,394.104,0.97021,0.68651,1.46553,0.98838,0.97848,0.98933,0.75837,0.84844,0.45661,1.42583,0.000446153,0.000446153,0.000446153,Baseline+CBAM+BiFPN
25,410.384,0.97413,0.67695,1.46514,0.98344,0.98034,0.99194,0.76347,0.86247,0.45468,1.3783,0.000442682,0.000442682,0.000442682,Baseline+CBAM+BiFPN
26,426.902,0.96699,0.6708,1.45749,0.97383,0.96382,0.98757,0.75539,0.85758,0.49123,1.40929,0.00043921,0.00043921,0.00043921,Baseline+CBAM+BiFPN
27,443.426,0.95009,0.64277,1.43966,0.965,0.9546,0.98518,0.75759,0.85765,0.48555,1.36605,0.000435738,0.000435738,0.000435738,Baseline+CBAM+BiFPN
28,460.193,0.95786,0.65586,1.45441,0.97071,0.97367,0.98556,0.75417,0.83882,0.45638,1.47262,0.000432267,0.000432267,0.000432267,Baseline+CBAM+BiFPN
29,476.102,0.95725,0.65333,1.44559,0.9596,0.97887,0.98672,0.76034,0.83221,0.46491,1.40869,0.000428795,0.000428795,0.000428795,Baseline+CBAM+BiFPN
30,492.343,0.94142,0.64338,1.43483,0.97693,0.98177,0.9894,0.77386,0.81912,0.44386,1.38046,0.000425324,0.000425324,0.000425324,Baseline+CBAM+BiFPN
31,508.588,0.94975,0.63925,1.4385,0.98203,0.98565,0.99116,0.76691,0.84658,0.42247,1.3637,0.000421852,0.000421852,0.000421852,Baseline+CBAM+BiFPN
32,525.09,0.94562,0.63076,1.43071,0.98726,0.98488,0.99084,0.77036,0.83873,0.41449,1.36668,0.00041838,0.00041838,0.00041838,Baseline+CBAM+BiFPN
33,541.345,0.94028,0.63485,1.43325,0.9859,0.98344,0.9888,0.76932,0.81528,0.41622,1.40992,0.000414909,0.000414909,0.000414909,Baseline+CBAM+BiFPN
34,557.872,0.91977,0.61776,1.41068,0.98505,0.98633,0.98769,0.77238,0.81008,0.40238,1.383,0.000411437,0.000411437,0.000411437,Baseline+CBAM+BiFPN
35,574.121,0.93079,0.61369,1.42219,0.97953,0.98364,0.98962,0.77864,0.8032,0.39893,1.3889,0.000407966,0.000407966,0.000407966,Baseline+CBAM+BiFPN
36,590.303,0.92176,0.60955,1.41796,0.97805,0.97868,0.98847,0.75547,0.84252,0.43309,1.4389,0.000404494,0.000404494,0.000404494,Baseline+CBAM+BiFPN
37,606.549,0.92971,0.60814,1.41591,0.97862,0.98927,0.99263,0.77292,0.83188,0.40634,1.36292,0.000401022,0.000401022,0.000401022,Baseline+CBAM+BiFPN
38,622.79,0.92347,0.61325,1.41128,0.9735,0.98201,0.98809,0.77252,0.80548,0.40375,1.36704,0.000397551,0.000397551,0.000397551,Baseline+CBAM+BiFPN
39,639.258,0.92729,0.6049,1.41101,0.97827,0.98765,0.99068,0.77045,0.83708,0.41525,1.3812,0.000394079,0.000394079,0.000394079,Baseline+CBAM+BiFPN
40,655.666,0.9089,0.5906,1.39629,0.98375,0.9845,0.99006,0.77409,0.80312,0.38771,1.36376,0.000390608,0.000390608,0.000390608,Baseline+CBAM+BiFPN
41,671.108,0.90923,0.59001,1.40119,0.98829,0.98582,0.99293,0.78599,0.81497,0.39256,1.33877,0.000387136,0.000387136,0.000387136,Baseline+CBAM+BiFPN
42,687.326,0.91172,0.58692,1.40002,0.97388,0.97341,0.98822,0.76697,0.80218,0.42253,1.39471,0.000383664,0.000383664,0.000383664,Baseline+CBAM+BiFPN
43,703.513,0.90142,0.57524,1.3921,0.98924,0.98759,0.99114,0.78123,0.81485,0.38467,1.34669,0.000380193,0.000380193,0.000380193,Baseline+CBAM+BiFPN
44,719.835,0.90007,0.57289,1.39308,0.98395,0.98694,0.99076,0.77174,0.81829,0.39037,1.38423,0.000376721,0.000376721,0.000376721,Baseline+CBAM+BiFPN
45,736.221,0.89672,0.57762,1.3843,0.98422,0.98492,0.98953,0.77728,0.80556,0.38198,1.35158,0.00037325,0.00037325,0.00037325,Baseline+CBAM+BiFPN
46,750.377,0.89765,0.58719,1.38828,0.98681,0.98466,0.99248,0.78144,0.79042,0.3865,1.35474,0.000369778,0.000369778,0.000369778,Baseline+CBAM+BiFPN
47,766.562,0.88899,0.5685,1.37487,0.98919,0.98746,0.99089,0.78583,0.78992,0.37551,1.35146,0.000366306,0.000366306,0.000366306,Baseline+CBAM+BiFPN
48,782.93,0.88928,0.57402,1.37493,0.98576,0.9789,0.9897,0.77325,0.80428,0.38806,1.36855,0.000362835,0.000362835,0.000362835,Baseline+CBAM+BiFPN
49,799.149,0.88744,0.57323,1.37817,0.98384,0.98218,0.98922,0.77988,0.80111,0.38286,1.38338,0.000359363,0.000359363,0.000359363,Baseline+CBAM+BiFPN
50,815.415,0.88614,0.56736,1.38318,0.9842,0.98197,0.98928,0.77927,0.81958,0.39143,1.36289,0.000355892,0.000355892,0.000355892,Baseline+CBAM+BiFPN
51,832.067,0.87775,0.56098,1.37101,0.98989,0.98878,0.98929,0.77765,0.80285,0.36213,1.3928,0.00035242,0.00035242,0.00035242,Baseline+CBAM+BiFPN
52,848.046,0.8694,0.55545,1.36293,0.98264,0.98096,0.98979,0.77681,0.80631,0.38147,1.35216,0.000348948,0.000348948,0.000348948,Baseline+CBAM+BiFPN
53,864.133,0.87787,0.56067,1.37599,0.98222,0.98659,0.99015,0.76877,0.82462,0.37627,1.38642,0.000345477,0.000345477,0.000345477,Baseline+CBAM+BiFPN
54,880.671,0.86075,0.54558,1.3567,0.98529,0.99083,0.98949,0.78406,0.79553,0.36571,1.34892,0.000342005,0.000342005,0.000342005,Baseline+CBAM+BiFPN
55,896.929,0.87023,0.55728,1.35687,0.98435,0.98193,0.98879,0.77582,0.81442,0.37278,1.35728,0.000338534,0.000338534,0.000338534,Baseline+CBAM+BiFPN
56,912.454,0.85957,0.53715,1.34959,0.98492,0.98338,0.98794,0.78024,0.78945,0.3641,1.3728,0.000335062,0.000335062,0.000335062,Baseline+CBAM+BiFPN
57,929.12,0.86611,0.55063,1.36298,0.98357,0.98374,0.98826,0.77653,0.80963,0.37709,1.37823,0.00033159,0.00033159,0.00033159,Baseline+CBAM+BiFPN
58,945.694,0.85779,0.54539,1.34999,0.98729,0.98309,0.98836,0.78631,0.78694,0.35717,1.36138,0.000328119,0.000328119,0.000328119,Baseline+CBAM+BiFPN
59,961.812,0.85929,0.53464,1.35426,0.98464,0.98446,0.98813,0.7853,0.7922,0.36478,1.36744,0.000324647,0.000324647,0.000324647,Baseline+CBAM+BiFPN
60,977.981,0.85585,0.53874,1.34403,0.98512,0.9845,0.99056,0.78236,0.80688,0.36247,1.35051,0.000321176,0.000321176,0.000321176,Baseline+CBAM+BiFPN
61,994.592,0.85385,0.53853,1.34355,0.9905,0.98088,0.99141,0.78581,0.80225,0.36496,1.35762,0.000317704,0.000317704,0.000317704,Baseline+CBAM+BiFPN
62,1011.11,0.85134,0.5357,1.34654,0.99108,0.98762,0.99068,0.79034,0.7843,0.35089,1.34457,0.000314232,0.000314232,0.000314232,Baseline+CBAM+BiFPN
63,1027.7,0.85082,0.53587,1.342,0.97974,0.98345,0.98932,0.78493,0.7894,0.36217,1.35226,0.000310761,0.000310761,0.000310761,Baseline+CBAM+BiFPN
64,1043.64,0.84709,0.52444,1.33848,0.98623,0.98409,0.98972,0.78576,0.78088,0.36024,1.36724,0.000307289,0.000307289,0.000307289,Baseline+CBAM+BiFPN
65,1054.63,0.84361,0.52281,1.33825,0.98538,0.98496,0.98735,0.78979,0.77981,0.35658,1.37213,0.000303818,0.000303818,0.000303818,Baseline+CBAM+BiFPN
66,1066.39,0.83691,0.5189,1.3273,0.9868,0.98702,0.9897,0.78491,0.79215,0.3519,1.38515,0.000300346,0.000300346,0.000300346,Baseline+CBAM+BiFPN
67,1082.74,0.83765,0.52002,1.3264,0.99131,0.99198,0.99289,0.78933,0.78777,0.34791,1.36208,0.000296874,0.000296874,0.000296874,Baseline+CBAM+BiFPN
68,1099.18,0.83867,0.52015,1.32722,0.98763,0.98473,0.98945,0.77855,0.80964,0.36185,1.37644,0.000293403,0.000293403,0.000293403,Baseline+CBAM+BiFPN
69,1115.52,0.83409,0.51239,1.32361,0.98701,0.98783,0.98943,0.78263,0.8088,0.35944,1.35834,0.000289931,0.000289931,0.000289931,Baseline+CBAM+BiFPN
70,1132.06,0.83893,0.51961,1.32522,0.99219,0.9859,0.99195,0.79178,0.79346,0.34671,1.35175,0.00028646,0.00028646,0.00028646,Baseline+CBAM+BiFPN
71,1148.44,0.8338,0.51377,1.33015,0.98457,0.9818,0.98869,0.78258,0.79861,0.35736,1.35393,0.000282988,0.000282988,0.000282988,Baseline+CBAM+BiFPN
72,1164.8,0.8273,0.5121,1.31752,0.98757,0.98723,0.99022,0.79058,0.79794,0.35258,1.36847,0.000279516,0.000279516,0.000279516,Baseline+CBAM+BiFPN
73,1178.48,0.83856,0.5192,1.32352,0.98756,0.98904,0.99112,0.79515,0.78192,0.33964,1.35348,0.000276045,0.000276045,0.000276045,Baseline+CBAM+BiFPN
74,1190.74,0.82577,0.50938,1.31844,0.98208,0.98706,0.98881,0.78504,0.7997,0.35587,1.35677,0.000272573,0.000272573,0.000272573,Baseline+CBAM+BiFPN
75,1203.23,0.82321,0.51497,1.31441,0.98555,0.99062,0.9908,0.7904,0.80018,0.34545,1.34138,0.000269102,0.000269102,0.000269102,Baseline+CBAM+BiFPN
76,1218.47,0.82159,0.50745,1.31368,0.98862,0.98826,0.99089,0.78804,0.79758,0.347,1.34645,0.00026563,0.00026563,0.00026563,Baseline+CBAM+BiFPN
77,1231.67,0.81817,0.50291,1.30968,0.98712,0.98856,0.98884,0.78829,0.7882,0.34271,1.34822,0.000262158,0.000262158,0.000262158,Baseline+CBAM+BiFPN
78,1246.44,0.81863,0.50168,1.30332,0.98934,0.98609,0.98907,0.78932,0.79299,0.34732,1.36077,0.000258687,0.000258687,0.000258687,Baseline+CBAM+BiFPN
79,1262.77,0.81191,0.50058,1.30657,0.98549,0.98467,0.987,0.79059,0.78151,0.3407,1.35582,0.000255215,0.000255215,0.000255215,Baseline+CBAM+BiFPN
80,1278.97,0.81143,0.49251,1.29917,0.98753,0.98598,0.98965,0.79148,0.78346,0.34118,1.34819,0.000251744,0.000251744,0.000251744,Baseline+CBAM+BiFPN
81,1295.45,0.81202,0.49846,1.30437,0.99087,0.98588,0.98976,0.7906,0.78458,0.33993,1.36311,0.000248272,0.000248272,0.000248272,Baseline+CBAM+BiFPN
82,1310.27,0.81455,0.50606,1.30485,0.98608,0.98559,0.99029,0.7926,0.78821,0.34542,1.34898,0.0002448,0.0002448,0.0002448,Baseline+CBAM+BiFPN
83,1322.06,0.80778,0.4957,1.29391,0.98952,0.98805,0.99114,0.79388,0.79431,0.33617,1.33604,0.000241329,0.000241329,0.000241329,Baseline+CBAM+BiFPN
84,1334.01,0.80563,0.49897,1.29906,0.99087,0.98888,0.99135,0.7932,0.79087,0.33857,1.33444,0.000237857,0.000237857,0.000237857,Baseline+CBAM+BiFPN
85,1346.35,0.80284,0.49447,1.29527,0.98916,0.98945,0.99061,0.79633,0.78178,0.34022,1.3415,0.000234386,0.000234386,0.000234386,Baseline+CBAM+BiFPN
86,1361.1,0.79573,0.48477,1.28471,0.99082,0.9863,0.9906,0.78981,0.80049,0.3427,1.35536,0.000230914,0.000230914,0.000230914,Baseline+CBAM+BiFPN
87,1377.72,0.79621,0.48882,1.29633,0.9866,0.98917,0.9903,0.79373,0.79117,0.33423,1.33997,0.000227442,0.000227442,0.000227442,Baseline+CBAM+BiFPN
88,1394.1,0.79643,0.49274,1.28912,0.98991,0.98448,0.99003,0.79345,0.78523,0.33774,1.34394,0.000223971,0.000223971,0.000223971,Baseline+CBAM+BiFPN
89,1410.65,0.78962,0.48646,1.28259,0.98673,0.98701,0.98801,0.79018,0.7865,0.33512,1.35011,0.000220499,0.000220499,0.000220499,Baseline+CBAM+BiFPN
90,1427.14,0.79071,0.48222,1.28745,0.98754,0.98667,0.98894,0.7944,0.7795,0.33734,1.35063,0.000217028,0.000217028,0.000217028,Baseline+CBAM+BiFPN
91,1443.51,0.78792,0.48133,1.27831,0.98779,0.98552,0.9898,0.78928,0.78753,0.33488,1.34122,0.000213556,0.000213556,0.000213556,Baseline+CBAM+BiFPN
92,1460.33,0.78529,0.48136,1.28207,0.98801,0.98508,0.99004,0.79015,0.78457,0.33475,1.35426,0.000210084,0.000210084,0.000210084,Baseline+CBAM+BiFPN
93,1476.73,0.79173,0.48915,1.28856,0.9837,0.9832,0.98744,0.79375,0.78309,0.33629,1.36146,0.000206613,0.000206613,0.000206613,Baseline+CBAM+BiFPN
94,1492.89,0.78444,0.48099,1.27733,0.99073,0.99049,0.99162,0.80004,0.775,0.32756,1.34226,0.000203141,0.000203141,0.000203141,Baseline+CBAM+BiFPN
95,1509.52,0.78602,0.47964,1.28218,0.98939,0.9888,0.98979,0.79181,0.77854,0.33088,1.36004,0.00019967,0.00019967,0.00019967,Baseline+CBAM+BiFPN
96,1525.79,0.77535,0.47577,1.27082,0.9901,0.98475,0.99143,0.79282,0.77845,0.33179,1.34995,0.000196198,0.000196198,0.000196198,Baseline+CBAM+BiFPN
97,1542.3,0.77637,0.47958,1.26625,0.99032,0.9906,0.99088,0.79089,0.79487,0.33192,1.3595,0.000192726,0.000192726,0.000192726,Baseline+CBAM+BiFPN
98,1558.95,0.77276,0.46918,1.26544,0.99082,0.98931,0.9913,0.79358,0.78348,0.32655,1.34283,0.000189255,0.000189255,0.000189255,Baseline+CBAM+BiFPN
99,1574.53,0.77469,0.46961,1.27061,0.99078,0.99106,0.99155,0.79769,0.77952,0.32517,1.35338,0.000185783,0.000185783,0.000185783,Baseline+CBAM+BiFPN
100,1590.58,0.77607,0.47329,1.26998,0.99091,0.98854,0.99008,0.7923,0.78611,0.32862,1.35351,0.000182312,0.000182312,0.000182312,Baseline+CBAM+BiFPN
101,1606.92,0.77556,0.47413,1.26903,0.98985,0.9869,0.99072,0.79507,0.78404,0.32517,1.35677,0.00017884,0.00017884,0.00017884,Baseline+CBAM+BiFPN
102,1623.37,0.7722,0.47366,1.2685,0.99148,0.99078,0.99018,0.79467,0.78386,0.32748,1.35997,0.000175368,0.000175368,0.000175368,Baseline+CBAM+BiFPN
103,1639.55,0.76987,0.4682,1.26544,0.99119,0.99115,0.99075,0.79356,0.78598,0.32634,1.34508,0.000171897,0.000171897,0.000171897,Baseline+CBAM+BiFPN
104,1655.88,0.76598,0.47136,1.26744,0.99163,0.98839,0.99031,0.79433,0.7741,0.32354,1.36274,0.000168425,0.000168425,0.000168425,Baseline+CBAM+BiFPN
105,1671.7,0.76396,0.46542,1.2586,0.99271,0.98996,0.98985,0.7958,0.77846,0.32235,1.35462,0.000164954,0.000164954,0.000164954,Baseline+CBAM+BiFPN
106,1688.25,0.76172,0.46457,1.25822,0.99021,0.98788,0.98955,0.79367,0.78269,0.32549,1.35761,0.000161482,0.000161482,0.000161482,Baseline+CBAM+BiFPN
107,1704.58,0.76328,0.46912,1.25752,0.99108,0.99024,0.99019,0.78977,0.79117,0.32738,1.34846,0.00015801,0.00015801,0.00015801,Baseline+CBAM+BiFPN
108,1720.31,0.76806,0.4695,1.26379,0.99226,0.98974,0.98927,0.79639,0.77861,0.32266,1.36202,0.000154539,0.000154539,0.000154539,Baseline+CBAM+BiFPN
109,1736.51,0.75511,0.46645,1.2549,0.99063,0.98908,0.9894,0.79343,0.78205,0.3237,1.36278,0.000151067,0.000151067,0.000151067,Baseline+CBAM+BiFPN
110,1752.7,0.75827,0.45961,1.25376,0.99077,0.98864,0.98988,0.7955,0.77632,0.32491,1.35859,0.000147596,0.000147596,0.000147596,Baseline+CBAM+BiFPN
111,1769.21,0.75055,0.45911,1.25278,0.98953,0.98836,0.99045,0.79557,0.77538,0.32386,1.35629,0.000144124,0.000144124,0.000144124,Baseline+CBAM+BiFPN
112,1785.22,0.75987,0.47379,1.25529,0.99148,0.98764,0.99057,0.79347,0.78609,0.32271,1.36531,0.000140652,0.000140652,0.000140652,Baseline+CBAM+BiFPN
113,1801.5,0.75427,0.46302,1.24891,0.98959,0.98851,0.98993,0.79467,0.78302,0.32361,1.351,0.000137181,0.000137181,0.000137181,Baseline+CBAM+BiFPN
114,1817.9,0.74206,0.45357,1.24073,0.98972,0.98801,0.99006,0.79396,0.77904,0.32225,1.36139,0.000133709,0.000133709,0.000133709,Baseline+CBAM+BiFPN
